timestamp,settlement_period,electricity_demand,is_holiday,day_of_year,hour,year,temperature_C
2024-07-11 03:00:00,7,17.389,0,193,3.0,2024,17.0
2024-07-11 03:30:00,8,17.079,0,193,3.5,2024,13.7
2024-07-11 04:00:00,9,17.172,0,193,4.0,2024,17.0
2024-07-11 04:30:00,10,17.026,0,193,4.5,2024,13.4
2024-07-11 05:00:00,11,17.282,0,193,5.0,2024,17.9
2024-07-11 05:30:00,12,17.885,0,193,5.5,2024,15.7
2024-07-11 06:00:00,13,19.258,0,193,6.0,2024,17.6
2024-07-11 06:30:00,14,20.446,0,193,6.5,2024,14.5
2024-07-11 07:00:00,15,22.119,0,193,7.0,2024,15.9
2024-07-11 07:30:00,16,23.046,0,193,7.5,2024,18.7
2024-07-11 08:00:00,17,23.965,0,193,8.0,2024,17.3
2024-07-11 08:30:00,18,23.895,0,193,8.5,2024,17.3
2024-07-11 09:00:00,19,24.069,0,193,9.0,2024,20.9
2024-07-11 09:30:00,20,23.824,0,193,9.5,2024,22.4
2024-07-11 10:00:00,21,23.387,0,193,10.0,2024,20.7
2024-07-11 10:30:00,22,23.289,0,193,10.5,2024,17.8
2024-07-11 11:00:00,23,23.077,0,193,11.0,2024,22.1
2024-07-11 11:30:00,24,23.177,0,193,11.5,2024,17.2
2024-07-11 12:00:00,25,23.342,0,193,12.0,2024,19.1
2024-07-11 12:30:00,26,23.282,0,193,12.5,2024,19.6
2024-07-11 13:00:00,27,23.03,0,193,13.0,2024,22.4
2024-07-11 13:30:00,28,22.941,0,193,13.5,2024,20.8
2024-07-11 14:00:00,29,22.959,0,193,14.0,2024,18.6
2024-07-11 14:30:00,30,22.748,0,193,14.5,2024,17.7
2024-07-11 15:00:00,31,22.706,0,193,15.0,2024,20.4
2024-07-11 15:30:00,32,23.114,0,193,15.5,2024,17.8
2024-07-11 16:00:00,33,23.516,0,193,16.0,2024,18.7
2024-07-11 16:30:00,34,24.168,0,193,16.5,2024,16.0
2024-07-11 17:00:00,35,24.657,0,193,17.0,2024,18.6
2024-07-11 17:30:00,36,25.131,0,193,17.5,2024,18.1
2024-07-11 18:00:00,37,25.261,0,193,18.0,2024,15.2
2024-07-11 18:30:00,38,25.681,0,193,18.5,2024,18.3
2024-07-11 19:00:00,39,25.614,0,193,19.0,2024,17.3
2024-07-11 19:30:00,40,25.515,0,193,19.5,2024,17.2
2024-07-11 20:00:00,41,25.121,0,193,20.0,2024,15.3
2024-07-11 20:30:00,42,24.863,0,193,20.5,2024,15.8
2024-07-11 21:00:00,43,24.471,0,193,21.0,2024,15.4
2024-07-11 21:30:00,44,23.837,0,193,21.5,2024,14.9
2024-07-11 22:00:00,45,23.351,0,193,22.0,2024,15.2
2024-07-11 22:30:00,46,22.3,0,193,22.5,2024,16.7
2024-07-11 23:00:00,47,20.913,0,193,23.0,2024,16.3
2024-07-11 23:30:00,48,19.736,0,193,23.5,2024,12.8
2024-07-12 00:00:00,1,19.121,0,194,0.0,2024,16.0
2024-07-12 00:30:00,2,18.743,0,194,0.5,2024,16.4
2024-07-12 01:00:00,3,18.516,0,194,1.0,2024,14.4
2024-07-12 01:30:00,4,18.485,0,194,1.5,2024,15.5
2024-07-12 02:00:00,5,18.082,0,194,2.0,2024,15.6
2024-07-12 02:30:00,6,17.747,0,194,2.5,2024,13.8
2024-07-12 03:00:00,7,17.453,0,194,3.0,2024,14.7
2024-07-12 03:30:00,8,17.315,0,194,3.5,2024,16.7
2024-07-12 04:00:00,9,17.225,0,194,4.0,2024,15.1
2024-07-12 04:30:00,10,17.17,0,194,4.5,2024,17.6
2024-07-12 05:00:00,11,17.353,0,194,5.0,2024,18.4
2024-07-12 05:30:00,12,17.809,0,194,5.5,2024,18.4
2024-07-12 06:00:00,13,19.289,0,194,6.0,2024,20.0
2024-07-12 06:30:00,14,20.672,0,194,6.5,2024,17.2
2024-07-12 07:00:00,15,22.449,0,194,7.0,2024,18.0
2024-07-12 07:30:00,16,23.339,0,194,7.5,2024,18.5
2024-07-12 08:00:00,17,23.726,0,194,8.0,2024,18.2
2024-07-12 08:30:00,18,23.886,0,194,8.5,2024,19.4
2024-07-12 09:00:00,19,24.392,0,194,9.0,2024,16.2
2024-07-12 09:30:00,20,24.148,0,194,9.5,2024,19.3
2024-07-12 10:00:00,21,23.705,0,194,10.0,2024,17.1
2024-07-12 10:30:00,22,23.326,0,194,10.5,2024,17.9
2024-07-12 11:00:00,23,23.084,0,194,11.0,2024,20.6
2024-07-12 11:30:00,24,22.899,0,194,11.5,2024,19.2
2024-07-12 12:00:00,25,22.762,0,194,12.0,2024,20.6
2024-07-12 12:30:00,26,22.59,0,194,12.5,2024,19.2
2024-07-12 13:00:00,27,22.439,0,194,13.0,2024,21.1
2024-07-12 13:30:00,28,22.268,0,194,13.5,2024,19.0
2024-07-12 14:00:00,29,22.287,0,194,14.0,2024,16.3
2024-07-12 14:30:00,30,22.363,0,194,14.5,2024,19.4
2024-07-12 15:00:00,31,22.631,0,194,15.0,2024,15.6
2024-07-12 15:30:00,32,23.313,0,194,15.5,2024,16.4
2024-07-12 16:00:00,33,23.593,0,194,16.0,2024,17.0
2024-07-12 16:30:00,34,24.186,0,194,16.5,2024,16.5
2024-07-12 17:00:00,35,24.743,0,194,17.0,2024,16.9
2024-07-12 17:30:00,36,25.121,0,194,17.5,2024,15.8
2024-07-12 18:00:00,37,25.222,0,194,18.0,2024,14.9
2024-07-12 18:30:00,38,25.174,0,194,18.5,2024,19.0
2024-07-12 19:00:00,39,25.335,0,194,19.0,2024,15.4
2024-07-12 19:30:00,40,25.619,0,194,19.5,2024,12.7
2024-07-12 20:00:00,41,25.245,0,194,20.0,2024,15.3
2024-07-12 20:30:00,42,24.806,0,194,20.5,2024,13.8
2024-07-12 21:00:00,43,24.269,0,194,21.0,2024,14.0
2024-07-12 21:30:00,44,23.899,0,194,21.5,2024,16.1
2024-07-12 22:00:00,45,23.038,0,194,22.0,2024,14.2
2024-07-12 22:30:00,46,21.669,0,194,22.5,2024,13.0
2024-07-12 23:00:00,47,20.745,0,194,23.0,2024,15.3
2024-07-12 23:30:00,48,19.75,0,194,23.5,2024,16.3
2024-07-13 00:00:00,1,19.107,0,195,0.0,2024,15.3
2024-07-13 00:30:00,2,18.505,0,195,0.5,2024,10.8
2024-07-13 01:00:00,3,18.105,0,195,1.0,2024,12.9
2024-07-13 01:30:00,4,17.919,0,195,1.5,2024,14.8
2024-07-13 02:00:00,5,17.451,0,195,2.0,2024,14.5
2024-07-13 02:30:00,6,17.113,0,195,2.5,2024,14.5
2024-07-13 03:00:00,7,16.881,0,195,3.0,2024,13.8
2024-07-13 03:30:00,8,16.668,0,195,3.5,2024,13.4
2024-07-13 04:00:00,9,16.492,0,195,4.0,2024,18.8
2024-07-13 04:30:00,10,16.345,0,195,4.5,2024,16.1
2024-07-13 05:00:00,11,16.095,0,195,5.0,2024,17.3
2024-07-13 05:30:00,12,16.017,0,195,5.5,2024,16.7
2024-07-13 06:00:00,13,16.693,0,195,6.0,2024,17.1
2024-07-13 06:30:00,14,16.859,0,195,6.5,2024,17.2
2024-07-13 07:00:00,15,17.736,0,195,7.0,2024,16.0
2024-07-13 07:30:00,16,18.255,0,195,7.5,2024,15.7
2024-07-13 08:00:00,17,18.802,0,195,8.0,2024,18.8
2024-07-13 08:30:00,18,19.439,0,195,8.5,2024,18.8
2024-07-13 09:00:00,19,19.874,0,195,9.0,2024,20.2
2024-07-13 09:30:00,20,20.02,0,195,9.5,2024,20.1
2024-07-13 10:00:00,21,20.074,0,195,10.0,2024,18.0
2024-07-13 10:30:00,22,19.827,0,195,10.5,2024,21.0
2024-07-13 11:00:00,23,19.818,0,195,11.0,2024,20.6
2024-07-13 11:30:00,24,19.913,0,195,11.5,2024,20.5
2024-07-13 12:00:00,25,19.831,0,195,12.0,2024,22.9
2024-07-13 12:30:00,26,19.602,0,195,12.5,2024,22.6
2024-07-13 13:00:00,27,19.224,0,195,13.0,2024,20.5
2024-07-13 13:30:00,28,18.728,0,195,13.5,2024,20.2
2024-07-13 14:00:00,29,18.478,0,195,14.0,2024,20.8
2024-07-13 14:30:00,30,18.252,0,195,14.5,2024,18.1
2024-07-13 15:00:00,31,18.476,0,195,15.0,2024,17.9
2024-07-13 15:30:00,32,18.952,0,195,15.5,2024,19.5
2024-07-13 16:00:00,33,19.734,0,195,16.0,2024,17.0
2024-07-13 16:30:00,34,20.657,0,195,16.5,2024,18.9
2024-07-13 17:00:00,35,21.53,0,195,17.0,2024,17.9
2024-07-13 17:30:00,36,22.301,0,195,17.5,2024,16.0
2024-07-13 18:00:00,37,23.177,0,195,18.0,2024,17.0
2024-07-13 18:30:00,38,23.428,0,195,18.5,2024,18.6
2024-07-13 19:00:00,39,23.28,0,195,19.0,2024,16.5
2024-07-13 19:30:00,40,23.401,0,195,19.5,2024,16.2
2024-07-13 20:00:00,41,23.532,0,195,20.0,2024,16.2
2024-07-13 20:30:00,42,23.3,0,195,20.5,2024,16.2
2024-07-13 21:00:00,43,22.565,0,195,21.0,2024,14.7
2024-07-13 21:30:00,44,22.588,0,195,21.5,2024,15.5
2024-07-13 22:00:00,45,21.814,0,195,22.0,2024,13.3
2024-07-13 22:30:00,46,20.755,0,195,22.5,2024,13.5
2024-07-13 23:00:00,47,19.722,0,195,23.0,2024,13.6
2024-07-13 23:30:00,48,18.927,0,195,23.5,2024,15.2
2024-07-14 00:00:00,1,18.195,0,196,0.0,2024,14.7
2024-07-14 00:30:00,2,17.894,0,196,0.5,2024,14.3
2024-07-14 01:00:00,3,17.363,0,196,1.0,2024,15.6
2024-07-14 01:30:00,4,17.04,0,196,1.5,2024,15.2
2024-07-14 02:00:00,5,16.609,0,196,2.0,2024,14.4
2024-07-14 02:30:00,6,16.114,0,196,2.5,2024,13.4
2024-07-14 03:00:00,7,15.71,0,196,3.0,2024,14.0
2024-07-14 03:30:00,8,15.651,0,196,3.5,2024,13.2
2024-07-14 04:00:00,9,15.493,0,196,4.0,2024,15.9
2024-07-14 04:30:00,10,15.347,0,196,4.5,2024,14.7
2024-07-14 05:00:00,11,15.055,0,196,5.0,2024,15.6
2024-07-14 05:30:00,12,14.874,0,196,5.5,2024,16.4
2024-07-14 06:00:00,13,15.588,0,196,6.0,2024,18.5
2024-07-14 06:30:00,14,15.612,0,196,6.5,2024,18.7
2024-07-14 07:00:00,15,15.819,0,196,7.0,2024,17.5
2024-07-14 07:30:00,16,15.934,0,196,7.5,2024,19.8
2024-07-14 08:00:00,17,16.271,0,196,8.0,2024,15.2
2024-07-14 08:30:00,18,16.618,0,196,8.5,2024,21.3
2024-07-14 09:00:00,19,17.323,0,196,9.0,2024,19.8
2024-07-14 09:30:00,20,17.692,0,196,9.5,2024,19.1
2024-07-14 10:00:00,21,18.089,0,196,10.0,2024,17.8
2024-07-14 10:30:00,22,18.354,0,196,10.5,2024,18.6
2024-07-14 11:00:00,23,18.915,0,196,11.0,2024,20.3
2024-07-14 11:30:00,24,19.043,0,196,11.5,2024,20.4
2024-07-14 12:00:00,25,19.474,0,196,12.0,2024,20.5
2024-07-14 12:30:00,26,19.766,0,196,12.5,2024,18.3
2024-07-14 13:00:00,27,20.004,0,196,13.0,2024,18.0
2024-07-14 13:30:00,28,19.904,0,196,13.5,2024,19.6
2024-07-14 14:00:00,29,19.692,0,196,14.0,2024,20.3
2024-07-14 14:30:00,30,19.458,0,196,14.5,2024,19.0
2024-07-14 15:00:00,31,19.643,0,196,15.0,2024,21.0
2024-07-14 15:30:00,32,20.049,0,196,15.5,2024,18.5
2024-07-14 16:00:00,33,20.543,0,196,16.0,2024,18.2
2024-07-14 16:30:00,34,21.34,0,196,16.5,2024,18.9
2024-07-14 17:00:00,35,22.434,0,196,17.0,2024,19.4
2024-07-14 17:30:00,36,23.117,0,196,17.5,2024,15.3
2024-07-14 18:00:00,37,23.593,0,196,18.0,2024,15.3
2024-07-14 18:30:00,38,23.83,0,196,18.5,2024,16.2
2024-07-14 19:00:00,39,23.951,0,196,19.0,2024,21.1
2024-07-14 19:30:00,40,23.716,0,196,19.5,2024,15.6
2024-07-14 20:00:00,41,22.801,0,196,20.0,2024,15.5
2024-07-14 20:30:00,42,22.539,0,196,20.5,2024,16.4
2024-07-14 21:00:00,43,22.245,0,196,21.0,2024,16.7
2024-07-14 21:30:00,44,21.701,0,196,21.5,2024,15.2
2024-07-14 22:00:00,45,21.968,0,196,22.0,2024,16.5
2024-07-14 22:30:00,46,21.422,0,196,22.5,2024,12.9
2024-07-14 23:00:00,47,20.122,0,196,23.0,2024,13.4
2024-07-14 23:30:00,48,19.113,0,196,23.5,2024,16.2
2024-07-15 00:00:00,1,18.715,0,197,0.0,2024,14.4
2024-07-15 00:30:00,2,18.127,0,197,0.5,2024,12.5
2024-07-15 01:00:00,3,17.542,0,197,1.0,2024,12.5
2024-07-15 01:30:00,4,17.645,0,197,1.5,2024,13.4
2024-07-15 02:00:00,5,17.502,0,197,2.0,2024,14.8
2024-07-15 02:30:00,6,17.098,0,197,2.5,2024,15.6
2024-07-15 03:00:00,7,16.93,0,197,3.0,2024,14.7
2024-07-15 03:30:00,8,16.983,0,197,3.5,2024,16.0
2024-07-15 04:00:00,9,16.872,0,197,4.0,2024,15.0
2024-07-15 04:30:00,10,16.674,0,197,4.5,2024,17.8
2024-07-15 05:00:00,11,16.821,0,197,5.0,2024,20.1
2024-07-15 05:30:00,12,17.186,0,197,5.5,2024,16.0
2024-07-15 06:00:00,13,18.793,0,197,6.0,2024,17.6
2024-07-15 06:30:00,14,20.074,0,197,6.5,2024,17.8
2024-07-15 07:00:00,15,21.912,0,197,7.0,2024,17.8
2024-07-15 07:30:00,16,22.73,0,197,7.5,2024,18.9
2024-07-15 08:00:00,17,23.51,0,197,8.0,2024,18.9
2024-07-15 08:30:00,18,23.771,0,197,8.5,2024,17.7
2024-07-15 09:00:00,19,23.844,0,197,9.0,2024,20.7
2024-07-15 09:30:00,20,23.973,0,197,9.5,2024,19.2
2024-07-15 10:00:00,21,23.931,0,197,10.0,2024,18.5
2024-07-15 10:30:00,22,23.861,0,197,10.5,2024,22.9
2024-07-15 11:00:00,23,24.017,0,197,11.0,2024,19.2
2024-07-15 11:30:00,24,24.188,0,197,11.5,2024,19.8
2024-07-15 12:00:00,25,24.49,0,197,12.0,2024,19.7
2024-07-15 12:30:00,26,24.827,0,197,12.5,2024,19.2
2024-07-15 13:00:00,27,24.916,0,197,13.0,2024,20.0
2024-07-15 13:30:00,28,24.87,0,197,13.5,2024,18.0
2024-07-15 14:00:00,29,25.337,0,197,14.0,2024,20.0
2024-07-15 14:30:00,30,25.19,0,197,14.5,2024,16.3
2024-07-15 15:00:00,31,25.376,0,197,15.0,2024,16.7
2024-07-15 15:30:00,32,25.967,0,197,15.5,2024,21.2
2024-07-15 16:00:00,33,26.219,0,197,16.0,2024,16.3
2024-07-15 16:30:00,34,27.106,0,197,16.5,2024,14.9
2024-07-15 17:00:00,35,27.33,0,197,17.0,2024,15.7
2024-07-15 17:30:00,36,27.468,0,197,17.5,2024,19.9
2024-07-15 18:00:00,37,27.587,0,197,18.0,2024,14.2
2024-07-15 18:30:00,38,27.274,0,197,18.5,2024,15.2
2024-07-15 19:00:00,39,26.902,0,197,19.0,2024,14.1
2024-07-15 19:30:00,40,26.237,0,197,19.5,2024,15.6
2024-07-15 20:00:00,41,25.586,0,197,20.0,2024,15.0
2024-07-15 20:30:00,42,25.38,0,197,20.5,2024,14.7
2024-07-15 21:00:00,43,25.409,0,197,21.0,2024,17.9
2024-07-15 21:30:00,44,24.804,0,197,21.5,2024,13.1
2024-07-15 22:00:00,45,23.749,0,197,22.0,2024,14.6
2024-07-15 22:30:00,46,22.473,0,197,22.5,2024,15.1
2024-07-15 23:00:00,47,20.985,0,197,23.0,2024,13.0
2024-07-15 23:30:00,48,20.031,0,197,23.5,2024,15.2
2024-07-16 00:00:00,1,19.521,0,198,0.0,2024,13.8
2024-07-16 00:30:00,2,19.074,0,198,0.5,2024,15.0
2024-07-16 01:00:00,3,18.592,0,198,1.0,2024,14.3
2024-07-16 01:30:00,4,18.394,0,198,1.5,2024,11.5
2024-07-16 02:00:00,5,18.218,0,198,2.0,2024,16.7
2024-07-16 02:30:00,6,17.949,0,198,2.5,2024,18.0
2024-07-16 03:00:00,7,17.941,0,198,3.0,2024,14.8
2024-07-16 03:30:00,8,17.617,0,198,3.5,2024,14.0
2024-07-16 04:00:00,9,17.68,0,198,4.0,2024,17.9
2024-07-16 04:30:00,10,17.709,0,198,4.5,2024,18.8
2024-07-16 05:00:00,11,17.535,0,198,5.0,2024,16.0
2024-07-16 05:30:00,12,17.956,0,198,5.5,2024,16.2
2024-07-16 06:00:00,13,19.42,0,198,6.0,2024,16.8
2024-07-16 06:30:00,14,20.561,0,198,6.5,2024,14.7
2024-07-16 07:00:00,15,22.205,0,198,7.0,2024,17.1
2024-07-16 07:30:00,16,23.214,0,198,7.5,2024,20.4
2024-07-16 08:00:00,17,23.957,0,198,8.0,2024,17.9
2024-07-16 08:30:00,18,24.344,0,198,8.5,2024,16.8
2024-07-16 09:00:00,19,24.65,0,198,9.0,2024,19.4
2024-07-16 09:30:00,20,24.583,0,198,9.5,2024,17.9
2024-07-16 10:00:00,21,24.452,0,198,10.0,2024,18.9
2024-07-16 10:30:00,22,24.39,0,198,10.5,2024,17.3
2024-07-16 11:00:00,23,24.258,0,198,11.0,2024,17.7
2024-07-16 11:30:00,24,24.223,0,198,11.5,2024,20.5
2024-07-16 12:00:00,25,24.201,0,198,12.0,2024,19.5
2024-07-16 12:30:00,26,23.909,0,198,12.5,2024,18.2
2024-07-16 13:00:00,27,23.208,0,198,13.0,2024,19.5
2024-07-16 13:30:00,28,23.123,0,198,13.5,2024,18.3
2024-07-16 14:00:00,29,22.611,0,198,14.0,2024,17.9
2024-07-16 14:30:00,30,22.602,0,198,14.5,2024,20.6
2024-07-16 15:00:00,31,22.873,0,198,15.0,2024,19.8
2024-07-16 15:30:00,32,23.474,0,198,15.5,2024,18.4
2024-07-16 16:00:00,33,23.864,0,198,16.0,2024,18.3
2024-07-16 16:30:00,34,24.602,0,198,16.5,2024,17.8
2024-07-16 17:00:00,35,25.163,0,198,17.0,2024,18.3
2024-07-16 17:30:00,36,25.579,0,198,17.5,2024,16.0
2024-07-16 18:00:00,37,26.018,0,198,18.0,2024,18.2
2024-07-16 18:30:00,38,26.107,0,198,18.5,2024,17.1
2024-07-16 19:00:00,39,25.643,0,198,19.0,2024,15.8
2024-07-16 19:30:00,40,25.407,0,198,19.5,2024,15.2
2024-07-16 20:00:00,41,25.337,0,198,20.0,2024,16.9
2024-07-16 20:30:00,42,24.962,0,198,20.5,2024,15.1
2024-07-16 21:00:00,43,24.572,0,198,21.0,2024,14.1
2024-07-16 21:30:00,44,24.089,0,198,21.5,2024,14.3
2024-07-16 22:00:00,45,23.283,0,198,22.0,2024,15.9
2024-07-16 22:30:00,46,22.429,0,198,22.5,2024,12.1
2024-07-16 23:00:00,47,21.247,0,198,23.0,2024,13.9
2024-07-16 23:30:00,48,20.32,0,198,23.5,2024,16.0
2024-07-17 00:00:00,1,19.482,0,199,0.0,2024,14.1
2024-07-17 00:30:00,2,19.145,0,199,0.5,2024,14.8
2024-07-17 01:00:00,3,18.806,0,199,1.0,2024,16.0
2024-07-17 01:30:00,4,18.612,0,199,1.5,2024,15.9
2024-07-17 02:00:00,5,18.238,0,199,2.0,2024,14.0
2024-07-17 02:30:00,6,17.988,0,199,2.5,2024,14.6
2024-07-17 03:00:00,7,17.613,0,199,3.0,2024,16.4
2024-07-17 03:30:00,8,17.461,0,199,3.5,2024,16.7
2024-07-17 04:00:00,9,17.238,0,199,4.0,2024,15.4
2024-07-17 04:30:00,10,17.341,0,199,4.5,2024,15.8
2024-07-17 05:00:00,11,17.376,0,199,5.0,2024,16.6
2024-07-17 05:30:00,12,18.033,0,199,5.5,2024,18.6
2024-07-17 06:00:00,13,19.428,0,199,6.0,2024,18.4
2024-07-17 06:30:00,14,20.677,0,199,6.5,2024,18.2
2024-07-17 07:00:00,15,22.037,0,199,7.0,2024,15.9
2024-07-17 07:30:00,16,22.48,0,199,7.5,2024,17.4
2024-07-17 08:00:00,17,22.803,0,199,8.0,2024,17.7
2024-07-17 08:30:00,18,22.668,0,199,8.5,2024,20.5
2024-07-17 09:00:00,19,22.423,0,199,9.0,2024,18.2
2024-07-17 09:30:00,20,21.92,0,199,9.5,2024,20.7
2024-07-17 10:00:00,21,21.543,0,199,10.0,2024,18.1
2024-07-17 10:30:00,22,21.233,0,199,10.5,2024,18.4
2024-07-17 11:00:00,23,20.994,0,199,11.0,2024,20.0
2024-07-17 11:30:00,24,20.859,0,199,11.5,2024,21.7
2024-07-17 12:00:00,25,21.001,0,199,12.0,2024,19.0
2024-07-17 12:30:00,26,21.049,0,199,12.5,2024,15.5
2024-07-17 13:00:00,27,21.028,0,199,13.0,2024,16.9
2024-07-17 13:30:00,28,20.879,0,199,13.5,2024,19.6
2024-07-17 14:00:00,29,20.891,0,199,14.0,2024,16.8
2024-07-17 14:30:00,30,21.073,0,199,14.5,2024,17.5
2024-07-17 15:00:00,31,20.996,0,199,15.0,2024,18.6
2024-07-17 15:30:00,32,21.569,0,199,15.5,2024,14.7
2024-07-17 16:00:00,33,22.22,0,199,16.0,2024,17.5
2024-07-17 16:30:00,34,22.958,0,199,16.5,2024,16.0
2024-07-17 17:00:00,35,24.028,0,199,17.0,2024,15.2
2024-07-17 17:30:00,36,24.904,0,199,17.5,2024,16.0
2024-07-17 18:00:00,37,25.442,0,199,18.0,2024,15.2
2024-07-17 18:30:00,38,25.865,0,199,18.5,2024,17.2
2024-07-17 19:00:00,39,25.875,0,199,19.0,2024,18.0
2024-07-17 19:30:00,40,25.892,0,199,19.5,2024,15.3
2024-07-17 20:00:00,41,25.53,0,199,20.0,2024,14.7
2024-07-17 20:30:00,42,25.395,0,199,20.5,2024,14.7
2024-07-17 21:00:00,43,25.106,0,199,21.0,2024,13.4
2024-07-17 21:30:00,44,24.725,0,199,21.5,2024,12.9
2024-07-17 22:00:00,45,23.835,0,199,22.0,2024,12.2
2024-07-17 22:30:00,46,22.882,0,199,22.5,2024,12.5
2024-07-17 23:00:00,47,21.442,0,199,23.0,2024,16.9
2024-07-17 23:30:00,48,20.228,0,199,23.5,2024,13.3
2024-07-18 00:00:00,1,19.839,0,200,0.0,2024,9.9
2024-07-18 00:30:00,2,19.295,0,200,0.5,2024,13.4
2024-07-18 01:00:00,3,18.922,0,200,1.0,2024,12.0
2024-07-18 01:30:00,4,18.716,0,200,1.5,2024,14.6
2024-07-18 02:00:00,5,18.561,0,200,2.0,2024,14.5
2024-07-18 02:30:00,6,18.303,0,200,2.5,2024,14.9
2024-07-18 03:00:00,7,18.14,0,200,3.0,2024,15.0
2024-07-18 03:30:00,8,17.988,0,200,3.5,2024,14.7
2024-07-18 04:00:00,9,17.466,0,200,4.0,2024,13.3
2024-07-18 04:30:00,10,17.572,0,200,4.5,2024,15.7
2024-07-18 05:00:00,11,17.607,0,200,5.0,2024,17.7
2024-07-18 05:30:00,12,18.302,0,200,5.5,2024,19.2
2024-07-18 06:00:00,13,19.83,0,200,6.0,2024,16.4
2024-07-18 06:30:00,14,21.106,0,200,6.5,2024,16.9
2024-07-18 07:00:00,15,22.783,0,200,7.0,2024,18.2
2024-07-18 07:30:00,16,23.308,0,200,7.5,2024,20.0
2024-07-18 08:00:00,17,23.315,0,200,8.0,2024,17.3
2024-07-18 08:30:00,18,22.873,0,200,8.5,2024,19.3
2024-07-18 09:00:00,19,22.727,0,200,9.0,2024,17.3
2024-07-18 09:30:00,20,21.711,0,200,9.5,2024,19.3
2024-07-18 10:00:00,21,21.071,0,200,10.0,2024,20.4
2024-07-18 10:30:00,22,20.143,0,200,10.5,2024,17.2
2024-07-18 11:00:00,23,19.802,0,200,11.0,2024,18.4
2024-07-18 11:30:00,24,19.477,0,200,11.5,2024,20.7
2024-07-18 12:00:00,25,19.375,0,200,12.0,2024,20.2
2024-07-18 12:30:00,26,19.424,0,200,12.5,2024,20.8
2024-07-18 13:00:00,27,19.696,0,200,13.0,2024,20.5
2024-07-18 13:30:00,28,19.696,0,200,13.5,2024,18.6
2024-07-18 14:00:00,29,19.714,0,200,14.0,2024,22.2
2024-07-18 14:30:00,30,19.918,0,200,14.5,2024,19.0
2024-07-18 15:00:00,31,19.778,0,200,15.0,2024,14.0
2024-07-18 15:30:00,32,20.314,0,200,15.5,2024,17.9
2024-07-18 16:00:00,33,21.688,0,200,16.0,2024,17.3
2024-07-18 16:30:00,34,22.756,0,200,16.5,2024,18.9
2024-07-18 17:00:00,35,23.353,0,200,17.0,2024,16.8
2024-07-18 17:30:00,36,24.567,0,200,17.5,2024,18.8
2024-07-18 18:00:00,37,24.952,0,200,18.0,2024,17.6
2024-07-18 18:30:00,38,25.856,0,200,18.5,2024,15.0
2024-07-18 19:00:00,39,25.696,0,200,19.0,2024,15.9
2024-07-18 19:30:00,40,25.932,0,200,19.5,2024,14.7
2024-07-18 20:00:00,41,25.41,0,200,20.0,2024,15.8
2024-07-18 20:30:00,42,25.137,0,200,20.5,2024,14.1
2024-07-18 21:00:00,43,25.214,0,200,21.0,2024,15.1
2024-07-18 21:30:00,44,25.071,0,200,21.5,2024,14.4
2024-07-18 22:00:00,45,24.221,0,200,22.0,2024,14.4
2024-07-18 22:30:00,46,23.314,0,200,22.5,2024,17.5
2024-07-18 23:00:00,47,22.151,0,200,23.0,2024,13.8
2024-07-18 23:30:00,48,21.113,0,200,23.5,2024,11.4
2024-07-19 00:00:00,1,20.256,0,201,0.0,2024,15.8
2024-07-19 00:30:00,2,19.772,0,201,0.5,2024,15.8
2024-07-19 01:00:00,3,19.387,0,201,1.0,2024,11.3
2024-07-19 01:30:00,4,18.891,0,201,1.5,2024,13.4
2024-07-19 02:00:00,5,18.481,0,201,2.0,2024,15.2
2024-07-19 02:30:00,6,18.074,0,201,2.5,2024,15.5
2024-07-19 03:00:00,7,18.148,0,201,3.0,2024,15.0
2024-07-19 03:30:00,8,17.85,0,201,3.5,2024,15.2
2024-07-19 04:00:00,9,17.731,0,201,4.0,2024,14.1
2024-07-19 04:30:00,10,17.621,0,201,4.5,2024,12.2
2024-07-19 05:00:00,11,17.813,0,201,5.0,2024,19.2
2024-07-19 05:30:00,12,18.278,0,201,5.5,2024,15.0
2024-07-19 06:00:00,13,19.723,0,201,6.0,2024,17.0
2024-07-19 06:30:00,14,20.741,0,201,6.5,2024,16.8
2024-07-19 07:00:00,15,22.27,0,201,7.0,2024,18.7
2024-07-19 07:30:00,16,22.562,0,201,7.5,2024,17.9
2024-07-19 08:00:00,17,23.421,0,201,8.0,2024,18.2
2024-07-19 08:30:00,18,22.796,0,201,8.5,2024,14.3
2024-07-19 09:00:00,19,22.529,0,201,9.0,2024,17.2
2024-07-19 09:30:00,20,22.092,0,201,9.5,2024,19.8
2024-07-19 10:00:00,21,21.294,0,201,10.0,2024,19.9
2024-07-19 10:30:00,22,20.786,0,201,10.5,2024,17.6
2024-07-19 11:00:00,23,20.406,0,201,11.0,2024,16.8
2024-07-19 11:30:00,24,20.024,0,201,11.5,2024,19.4
2024-07-19 12:00:00,25,19.997,0,201,12.0,2024,14.9
2024-07-19 12:30:00,26,19.755,0,201,12.5,2024,17.5
2024-07-19 13:00:00,27,19.361,0,201,13.0,2024,21.8
2024-07-19 13:30:00,28,19.416,0,201,13.5,2024,21.2
2024-07-19 14:00:00,29,19.607,0,201,14.0,2024,19.6
2024-07-19 14:30:00,30,19.727,0,201,14.5,2024,19.2
2024-07-19 15:00:00,31,19.788,0,201,15.0,2024,15.6
2024-07-19 15:30:00,32,20.456,0,201,15.5,2024,17.1
