settlement_date,england_wales_demand,item_id,embedded_solar_generation,embedded_solar_capacity,is_holiday
2021-05-07 17:00:00,27709.0,UK,3140,13080,0
2021-05-07 17:30:00,28265.0,UK,2800,13080,0
2021-05-07 18:00:00,28841.0,UK,2160,13080,0
2021-05-07 18:30:00,29225.0,UK,1540,13080,0
2021-05-07 19:00:00,29342.0,UK,922,13080,0
2021-05-07 19:30:00,29280.0,UK,444,13080,0
2021-05-07 20:00:00,29126.0,UK,87,13080,0
2021-05-07 20:30:00,28966.0,UK,5,13080,0
2021-05-07 21:00:00,28608.0,UK,1,13080,0
2021-05-07 21:30:00,27577.0,UK,0,13080,0
2021-05-07 22:00:00,26140.0,UK,0,13080,0
2021-05-07 22:30:00,24624.0,UK,0,13080,0
2021-05-07 23:00:00,22812.0,UK,0,13080,0
2021-05-07 23:30:00,21616.0,UK,0,13080,0
2021-05-08 00:00:00,20907.0,UK,0,13080,0
2021-05-08 00:30:00,20169.0,UK,0,13080,0
2021-05-08 01:00:00,20082.0,UK,0,13080,0
2021-05-08 01:30:00,20314.0,UK,0,13080,0
2021-05-08 02:00:00,20187.0,UK,0,13080,0
2021-05-08 02:30:00,19633.0,UK,0,13080,0
2021-05-08 03:00:00,19255.0,UK,0,13080,0
2021-05-08 03:30:00,19039.0,UK,0,13080,0
2021-05-08 04:00:00,18829.0,UK,0,13080,0
2021-05-08 04:30:00,18575.0,UK,0,13080,0
2021-05-08 05:00:00,18392.0,UK,0,13080,0
2021-05-08 05:30:00,18101.0,UK,5,13080,0
2021-05-08 06:00:00,19058.0,UK,28,13080,0
2021-05-08 06:30:00,19825.0,UK,87,13080,0
2021-05-08 07:00:00,21466.0,UK,147,13080,0
2021-05-08 07:30:00,22709.0,UK,254,13080,0
2021-05-08 08:00:00,23880.0,UK,390,13080,0
2021-05-08 08:30:00,24609.0,UK,510,13080,0
2021-05-08 09:00:00,25416.0,UK,608,13080,0
2021-05-08 09:30:00,26068.0,UK,664,13080,0
2021-05-08 10:00:00,26532.0,UK,834,13080,0
2021-05-08 10:30:00,26666.0,UK,886,13080,0
2021-05-08 11:00:00,26926.0,UK,1010,13080,0
2021-05-08 11:30:00,27084.0,UK,1210,13080,0
2021-05-08 12:00:00,27071.0,UK,1290,13080,0
2021-05-08 12:30:00,26560.0,UK,1460,13080,0
2021-05-08 13:00:00,25938.0,UK,1470,13080,0
2021-05-08 13:30:00,25365.0,UK,1500,13080,0
2021-05-08 14:00:00,24829.0,UK,1490,13080,0
2021-05-08 14:30:00,24530.0,UK,1430,13080,0
2021-05-08 15:00:00,24643.0,UK,1590,13080,0
2021-05-08 15:30:00,24454.0,UK,1630,13080,0
2021-05-08 16:00:00,24604.0,UK,1530,13080,0
2021-05-08 16:30:00,25082.0,UK,1480,13080,0
2021-05-08 17:00:00,26061.0,UK,1260,13080,0
2021-05-08 17:30:00,26642.0,UK,956,13080,0
2021-05-08 18:00:00,26753.0,UK,734,13080,0
2021-05-08 18:30:00,26836.0,UK,445,13080,0
2021-05-08 19:00:00,26626.0,UK,259,13080,0
2021-05-08 19:30:00,26215.0,UK,120,13080,0
2021-05-08 20:00:00,26327.0,UK,18,13080,0
2021-05-08 20:30:00,26062.0,UK,1,13080,0
2021-05-08 21:00:00,25673.0,UK,0,13080,0
2021-05-08 21:30:00,24791.0,UK,0,13080,0
2021-05-08 22:00:00,23503.0,UK,0,13080,0
2021-05-08 22:30:00,22310.0,UK,0,13080,0
2021-05-08 23:00:00,21085.0,UK,0,13080,0
2021-05-08 23:30:00,19884.0,UK,0,13080,0
2021-05-09 00:00:00,18994.0,UK,0,13080,0
2021-05-09 00:30:00,18433.0,UK,0,13080,0
2021-05-09 01:00:00,18392.0,UK,0,13080,0
2021-05-09 01:30:00,18805.0,UK,0,13080,0
2021-05-09 02:00:00,18825.0,UK,0,13080,0
2021-05-09 02:30:00,18345.0,UK,0,13080,0
2021-05-09 03:00:00,18010.0,UK,0,13080,0
2021-05-09 03:30:00,17747.0,UK,0,13080,0
2021-05-09 04:00:00,17545.0,UK,0,13080,0
2021-05-09 04:30:00,17277.0,UK,0,13080,0
2021-05-09 05:00:00,17089.0,UK,0,13080,0
2021-05-09 05:30:00,16927.0,UK,38,13080,0
2021-05-09 06:00:00,17509.0,UK,208,13080,0
2021-05-09 06:30:00,17841.0,UK,557,13080,0
2021-05-09 07:00:00,18826.0,UK,874,13080,0
2021-05-09 07:30:00,19552.0,UK,1440,13080,0
2021-05-09 08:00:00,20153.0,UK,2010,13080,0
2021-05-09 08:30:00,20845.0,UK,2530,13080,0
2021-05-09 09:00:00,21345.0,UK,3090,13080,0
2021-05-09 09:30:00,21561.0,UK,3680,13080,0
2021-05-09 10:00:00,21587.0,UK,4370,13080,0
2021-05-09 10:30:00,21296.0,UK,4820,13080,0
2021-05-09 11:00:00,20820.0,UK,5380,13080,0
2021-05-09 11:30:00,20726.0,UK,5650,13080,0
2021-05-09 12:00:00,20993.0,UK,5850,13080,0
2021-05-09 12:30:00,21023.0,UK,5340,13080,0
2021-05-09 13:00:00,20665.0,UK,5300,13080,0
2021-05-09 13:30:00,20713.0,UK,4870,13080,0
2021-05-09 14:00:00,21405.0,UK,4530,13080,0
2021-05-09 14:30:00,21636.0,UK,3930,13080,0
2021-05-09 15:00:00,21844.0,UK,3450,13080,0
2021-05-09 15:30:00,22514.0,UK,3110,13080,0
2021-05-09 16:00:00,23823.0,UK,2690,13080,0
2021-05-09 16:30:00,24967.0,UK,2440,13080,0
2021-05-09 17:00:00,26272.0,UK,2100,13080,0
2021-05-09 17:30:00,26987.0,UK,1660,13080,0
2021-05-09 18:00:00,27213.0,UK,1360,13080,0
2021-05-09 18:30:00,27427.0,UK,873,13080,0
2021-05-09 19:00:00,27466.0,UK,590,13080,0
2021-05-09 19:30:00,27304.0,UK,299,13080,0
2021-05-09 20:00:00,27110.0,UK,78,13080,0
2021-05-09 20:30:00,26709.0,UK,7,13080,0
2021-05-09 21:00:00,26708.0,UK,1,13080,0
2021-05-09 21:30:00,25946.0,UK,0,13080,0
2021-05-09 22:00:00,24617.0,UK,0,13080,0
2021-05-09 22:30:00,23425.0,UK,0,13080,0
2021-05-09 23:00:00,21880.0,UK,0,13080,0
2021-05-09 23:30:00,20856.0,UK,0,13080,0
2021-05-10 00:00:00,20410.0,UK,0,13080,0
2021-05-10 00:30:00,19652.0,UK,0,13080,0
2021-05-10 01:00:00,19570.0,UK,0,13080,0
2021-05-10 01:30:00,20108.0,UK,0,13080,0
2021-05-10 02:00:00,19874.0,UK,0,13080,0
2021-05-10 02:30:00,19630.0,UK,0,13080,0
2021-05-10 03:00:00,19417.0,UK,0,13080,0
2021-05-10 03:30:00,18988.0,UK,0,13080,0
2021-05-10 04:00:00,18754.0,UK,0,13080,0
2021-05-10 04:30:00,18771.0,UK,0,13080,0
2021-05-10 05:00:00,19203.0,UK,0,13080,0
2021-05-10 05:30:00,19753.0,UK,31,13080,0
2021-05-10 06:00:00,21588.0,UK,270,13080,0
2021-05-10 06:30:00,23326.0,UK,691,13080,0
2021-05-10 07:00:00,25124.0,UK,1320,13080,0
2021-05-10 07:30:00,25994.0,UK,1850,13080,0
2021-05-10 08:00:00,26548.0,UK,2530,13080,0
2021-05-10 08:30:00,26296.0,UK,2960,13080,0
2021-05-10 09:00:00,26179.0,UK,3300,13080,0
2021-05-10 09:30:00,25845.0,UK,3870,13080,0
2021-05-10 10:00:00,25382.0,UK,4430,13080,0
2021-05-10 10:30:00,25072.0,UK,4860,13080,0
2021-05-10 11:00:00,24855.0,UK,5270,13080,0
2021-05-10 11:30:00,25015.0,UK,5420,13080,0
2021-05-10 12:00:00,24907.0,UK,5380,13080,0
2021-05-10 12:30:00,24342.0,UK,6310,13080,0
2021-05-10 13:00:00,23747.0,UK,6680,13080,0
2021-05-10 13:30:00,23153.0,UK,7130,13080,0
2021-05-10 14:00:00,22651.0,UK,6500,13080,0
2021-05-10 14:30:00,22433.0,UK,6460,13080,0
2021-05-10 15:00:00,22242.0,UK,5880,13080,0
2021-05-10 15:30:00,23041.0,UK,5560,13080,0
2021-05-10 16:00:00,23735.0,UK,5120,13080,0
2021-05-10 16:30:00,24610.0,UK,4270,13080,0
2021-05-10 17:00:00,25732.0,UK,3800,13080,0
2021-05-10 17:30:00,26685.0,UK,3110,13080,0
2021-05-10 18:00:00,27431.0,UK,2280,13080,0
2021-05-10 18:30:00,27581.0,UK,1680,13080,0
2021-05-10 19:00:00,27715.0,UK,1030,13080,0
2021-05-10 19:30:00,27741.0,UK,489,13080,0
2021-05-10 20:00:00,27610.0,UK,118,13080,0
2021-05-10 20:30:00,27240.0,UK,7,13080,0
2021-05-10 21:00:00,27001.0,UK,3,13080,0
2021-05-10 21:30:00,26062.0,UK,1,13080,0
2021-05-10 22:00:00,24872.0,UK,0,13080,0
2021-05-10 22:30:00,23367.0,UK,0,13080,0
2021-05-10 23:00:00,21733.0,UK,0,13080,0
2021-05-10 23:30:00,20821.0,UK,0,13080,0
2021-05-11 00:00:00,20026.0,UK,0,13080,0
2021-05-11 00:30:00,19514.0,UK,0,13080,0
2021-05-11 01:00:00,19556.0,UK,0,13080,0
2021-05-11 01:30:00,20018.0,UK,0,13080,0
2021-05-11 02:00:00,20021.0,UK,0,13080,0
2021-05-11 02:30:00,19859.0,UK,0,13080,0
2021-05-11 03:00:00,19733.0,UK,0,13080,0
2021-05-11 03:30:00,19350.0,UK,0,13080,0
2021-05-11 04:00:00,19047.0,UK,0,13080,0
2021-05-11 04:30:00,19352.0,UK,0,13080,0
2021-05-11 05:00:00,19898.0,UK,5,13080,0
2021-05-11 05:30:00,20637.0,UK,145,13080,0
2021-05-11 06:00:00,22721.0,UK,406,13080,0
2021-05-11 06:30:00,24612.0,UK,739,13080,0
2021-05-11 07:00:00,26438.0,UK,1340,13080,0
2021-05-11 07:30:00,27525.0,UK,1920,13080,0
2021-05-11 08:00:00,27950.0,UK,2760,13080,0
2021-05-11 08:30:00,27777.0,UK,3370,13080,0
2021-05-11 09:00:00,27903.0,UK,4310,13080,0
2021-05-11 09:30:00,27369.0,UK,4970,13080,0
2021-05-11 10:00:00,26726.0,UK,5220,13080,0
2021-05-11 10:30:00,26396.0,UK,5380,13080,0
2021-05-11 11:00:00,26249.0,UK,5700,13080,0
2021-05-11 11:30:00,26042.0,UK,6000,13080,0
2021-05-11 12:00:00,26168.0,UK,6960,13080,0
2021-05-11 12:30:00,25963.0,UK,6690,13080,0
2021-05-11 13:00:00,25509.0,UK,6260,13080,0
2021-05-11 13:30:00,24947.0,UK,5990,13080,0
2021-05-11 14:00:00,24807.0,UK,5770,13080,0
2021-05-11 14:30:00,24442.0,UK,5720,13080,0
2021-05-11 15:00:00,24452.0,UK,4970,13080,0
2021-05-11 15:30:00,25402.0,UK,4960,13080,0
2021-05-11 16:00:00,26117.0,UK,4390,13080,0
2021-05-11 16:30:00,26912.0,UK,3310,13080,0
2021-05-11 17:00:00,27741.0,UK,2500,13080,0
2021-05-11 17:30:00,28360.0,UK,1800,13080,0
2021-05-11 18:00:00,28921.0,UK,1480,13080,0
2021-05-11 18:30:00,29171.0,UK,1070,13080,0
2021-05-11 19:00:00,29316.0,UK,723,13080,0
2021-05-11 19:30:00,29041.0,UK,291,13080,0
2021-05-11 20:00:00,29000.0,UK,79,13080,0
2021-05-11 20:30:00,29057.0,UK,5,13080,0
2021-05-11 21:00:00,28462.0,UK,1,13080,0
2021-05-11 21:30:00,27693.0,UK,1,13080,0
2021-05-11 22:00:00,26280.0,UK,0,13080,0
2021-05-11 22:30:00,24484.0,UK,0,13080,0
2021-05-11 23:00:00,22808.0,UK,0,13080,0
2021-05-11 23:30:00,21582.0,UK,0,13080,0
2021-05-12 00:00:00,20405.0,UK,0,13080,0
2021-05-12 00:30:00,20370.0,UK,0,13080,0
2021-05-12 01:00:00,20271.0,UK,0,13080,0
2021-05-12 01:30:00,20725.0,UK,0,13080,0
2021-05-12 02:00:00,20562.0,UK,0,13080,0
2021-05-12 02:30:00,20335.0,UK,0,13080,0
2021-05-12 03:00:00,20049.0,UK,0,13080,0
2021-05-12 03:30:00,19771.0,UK,0,13080,0
2021-05-12 04:00:00,19688.0,UK,0,13080,0
2021-05-12 04:30:00,19790.0,UK,0,13080,0
2021-05-12 05:00:00,20106.0,UK,4,13080,0
2021-05-12 05:30:00,20638.0,UK,110,13080,0
2021-05-12 06:00:00,22434.0,UK,486,13080,0
2021-05-12 06:30:00,24016.0,UK,1020,13080,0
2021-05-12 07:00:00,26251.0,UK,1650,13080,0
2021-05-12 07:30:00,26953.0,UK,2370,13080,0
2021-05-12 08:00:00,27317.0,UK,3110,13080,0
2021-05-12 08:30:00,27009.0,UK,3640,13080,0
2021-05-12 09:00:00,26909.0,UK,4090,13080,0
2021-05-12 09:30:00,26416.0,UK,4490,13080,0
2021-05-12 10:00:00,26070.0,UK,5060,13080,0
2021-05-12 10:30:00,26029.0,UK,5730,13080,0
2021-05-12 11:00:00,26214.0,UK,6030,13080,0
2021-05-12 11:30:00,26155.0,UK,6100,13080,0
2021-05-12 12:00:00,26447.0,UK,6230,13080,0
2021-05-12 12:30:00,26242.0,UK,6350,13080,0
2021-05-12 13:00:00,25785.0,UK,6280,13080,0
2021-05-12 13:30:00,25463.0,UK,5680,13080,0
2021-05-12 14:00:00,25271.0,UK,5640,13080,0
2021-05-12 14:30:00,25073.0,UK,5770,13080,0
2021-05-12 15:00:00,25363.0,UK,5150,13080,0
2021-05-12 15:30:00,25829.0,UK,4190,13080,0
2021-05-12 16:00:00,26768.0,UK,4020,13080,0
2021-05-12 16:30:00,27633.0,UK,3490,13080,0
2021-05-12 17:00:00,28790.0,UK,2580,13080,0
2021-05-12 17:30:00,29504.0,UK,1970,13080,0
2021-05-12 18:00:00,29930.0,UK,1500,13080,0
2021-05-12 18:30:00,29987.0,UK,1160,13080,0
2021-05-12 19:00:00,30043.0,UK,696,13080,0
2021-05-12 19:30:00,29909.0,UK,341,13080,0
2021-05-12 20:00:00,29723.0,UK,114,13080,0
2021-05-12 20:30:00,29346.0,UK,13,13080,0
2021-05-12 21:00:00,29238.0,UK,1,13080,0
2021-05-12 21:30:00,28145.0,UK,1,13080,0
2021-05-12 22:00:00,26560.0,UK,0,13080,0
2021-05-12 22:30:00,24903.0,UK,0,13080,0
2021-05-12 23:00:00,23305.0,UK,0,13080,0
2021-05-12 23:30:00,22031.0,UK,0,13080,0
2021-05-13 00:00:00,21030.0,UK,0,13080,0
2021-05-13 00:30:00,20547.0,UK,0,13080,0
2021-05-13 01:00:00,20325.0,UK,0,13080,0
2021-05-13 01:30:00,20639.0,UK,0,13080,0
2021-05-13 02:00:00,20507.0,UK,0,13080,0
2021-05-13 02:30:00,20094.0,UK,0,13080,0
2021-05-13 03:00:00,19663.0,UK,0,13080,0
2021-05-13 03:30:00,19492.0,UK,0,13080,0
2021-05-13 04:00:00,19508.0,UK,0,13080,0
2021-05-13 04:30:00,19524.0,UK,0,13080,0
2021-05-13 05:00:00,19845.0,UK,1,13080,0
2021-05-13 05:30:00,20551.0,UK,70,13080,0
2021-05-13 06:00:00,22464.0,UK,249,13080,0
2021-05-13 06:30:00,24558.0,UK,495,13080,0
2021-05-13 07:00:00,26819.0,UK,793,13080,0
2021-05-13 07:30:00,27942.0,UK,1050,13080,0
2021-05-13 08:00:00,28602.0,UK,1340,13080,0
2021-05-13 08:30:00,28484.0,UK,1640,13080,0
2021-05-13 09:00:00,28249.0,UK,2190,13080,0
2021-05-13 09:30:00,28203.0,UK,2750,13080,0
2021-05-13 10:00:00,28183.0,UK,3230,13080,0
2021-05-13 10:30:00,27839.0,UK,3490,13080,0
2021-05-13 11:00:00,27330.0,UK,3550,13080,0
2021-05-13 11:30:00,27262.0,UK,3710,13080,0
2021-05-13 12:00:00,27392.0,UK,3730,13080,0
2021-05-13 12:30:00,27227.0,UK,3420,13080,0
2021-05-13 13:00:00,27513.0,UK,3000,13080,0
2021-05-13 13:30:00,27474.0,UK,2950,13080,0
2021-05-13 14:00:00,27450.0,UK,2870,13080,0
2021-05-13 14:30:00,27447.0,UK,2820,13080,0
2021-05-13 15:00:00,27485.0,UK,2560,13080,0
2021-05-13 15:30:00,28004.0,UK,2520,13080,0
2021-05-13 16:00:00,28569.0,UK,2010,13080,0
2021-05-13 16:30:00,29097.0,UK,1710,13080,0
2021-05-13 17:00:00,29726.0,UK,1500,13080,0
2021-05-13 17:30:00,30015.0,UK,1230,13080,0
2021-05-13 18:00:00,29885.0,UK,871,13080,0
2021-05-13 18:30:00,29818.0,UK,667,13080,0
2021-05-13 19:00:00,29662.0,UK,400,13080,0
2021-05-13 19:30:00,29662.0,UK,185,13080,0
2021-05-13 20:00:00,29270.0,UK,36,13080,0
2021-05-13 20:30:00,28771.0,UK,3,13080,0
2021-05-13 21:00:00,28379.0,UK,1,13080,0
2021-05-13 21:30:00,27617.0,UK,1,13080,0
2021-05-13 22:00:00,26246.0,UK,0,13080,0
2021-05-13 22:30:00,24662.0,UK,0,13080,0
2021-05-13 23:00:00,23069.0,UK,0,13080,0
2021-05-13 23:30:00,21887.0,UK,0,13080,0
2021-05-14 00:00:00,20844.0,UK,0,13080,0
2021-05-14 00:30:00,20241.0,UK,0,13080,0
2021-05-14 01:00:00,20207.0,UK,0,13080,0
2021-05-14 01:30:00,20513.0,UK,0,13080,0
2021-05-14 02:00:00,20341.0,UK,0,13080,0
2021-05-14 02:30:00,19971.0,UK,0,13080,0
2021-05-14 03:00:00,19528.0,UK,0,13080,0
2021-05-14 03:30:00,19382.0,UK,0,13080,0
2021-05-14 04:00:00,19389.0,UK,0,13080,0
2021-05-14 04:30:00,19467.0,UK,0,13080,0
2021-05-14 05:00:00,19895.0,UK,0,13080,0
2021-05-14 05:30:00,20574.0,UK,20,13080,0
2021-05-14 06:00:00,22554.0,UK,119,13080,0
2021-05-14 06:30:00,24811.0,UK,284,13080,0
2021-05-14 07:00:00,27156.0,UK,459,13080,0
2021-05-14 07:30:00,28803.0,UK,725,13080,0
2021-05-14 08:00:00,29671.0,UK,1040,13080,0
2021-05-14 08:30:00,29751.0,UK,1270,13080,0
2021-05-14 09:00:00,29956.0,UK,1610,13080,0
2021-05-14 09:30:00,29607.0,UK,1990,13080,0
2021-05-14 10:00:00,29387.0,UK,2230,13080,0
2021-05-14 10:30:00,29161.0,UK,2420,13080,0
2021-05-14 11:00:00,29034.0,UK,2540,13080,0
2021-05-14 11:30:00,28934.0,UK,2870,13080,0
2021-05-14 12:00:00,28796.0,UK,3340,13080,0
2021-05-14 12:30:00,28657.0,UK,3290,13080,0
2021-05-14 13:00:00,28285.0,UK,3250,13080,0
2021-05-14 13:30:00,27939.0,UK,3510,13080,0
2021-05-14 14:00:00,27701.0,UK,3560,13080,0
2021-05-14 14:30:00,27178.0,UK,3630,13080,0
2021-05-14 15:00:00,26972.0,UK,3430,13080,0
2021-05-14 15:30:00,27024.0,UK,2950,13080,0
2021-05-14 16:00:00,27221.0,UK,2650,13080,0
2021-05-14 16:30:00,27578.0,UK,2380,13080,0
2021-05-14 17:00:00,28441.0,UK,1950,13080,0
2021-05-14 17:30:00,28678.0,UK,1630,13080,0
2021-05-14 18:00:00,28880.0,UK,1280,13080,0
2021-05-14 18:30:00,29187.0,UK,984,13080,0
2021-05-14 19:00:00,29280.0,UK,539,13080,0
2021-05-14 19:30:00,28790.0,UK,251,13080,0
2021-05-14 20:00:00,28501.0,UK,57,13080,0
2021-05-14 20:30:00,28275.0,UK,5,13080,0
2021-05-14 21:00:00,28198.0,UK,1,13080,0
2021-05-14 21:30:00,27486.0,UK,1,13080,0
2021-05-14 22:00:00,26018.0,UK,0,13080,0
2021-05-14 22:30:00,24594.0,UK,0,13080,0
2021-05-14 23:00:00,23122.0,UK,0,13080,0
2021-05-14 23:30:00,21915.0,UK,0,13080,0
2021-05-15 00:00:00,20932.0,UK,0,13080,0
2021-05-15 00:30:00,20240.0,UK,0,13080,0
2021-05-15 01:00:00,20022.0,UK,0,13080,0
2021-05-15 01:30:00,20292.0,UK,0,13080,0
2021-05-15 02:00:00,20093.0,UK,0,13080,0
2021-05-15 02:30:00,19628.0,UK,0,13080,0
2021-05-15 03:00:00,19242.0,UK,0,13080,0
2021-05-15 03:30:00,18954.0,UK,0,13080,0
2021-05-15 04:00:00,18708.0,UK,0,13080,0
2021-05-15 04:30:00,18560.0,UK,0,13080,0
2021-05-15 05:00:00,18517.0,UK,1,13080,0
2021-05-15 05:30:00,18728.0,UK,39,13080,0
2021-05-15 06:00:00,19682.0,UK,140,13080,0
2021-05-15 06:30:00,20552.0,UK,318,13080,0
2021-05-15 07:00:00,21801.0,UK,612,13080,0
2021-05-15 07:30:00,22775.0,UK,1000,13080,0
2021-05-15 08:00:00,24054.0,UK,1230,13080,0
2021-05-15 08:30:00,24686.0,UK,1540,13080,0
2021-05-15 09:00:00,25297.0,UK,1820,13080,0
2021-05-15 09:30:00,25408.0,UK,2230,13080,0
2021-05-15 10:00:00,25470.0,UK,2620,13080,0
2021-05-15 10:30:00,25288.0,UK,3020,13080,0
2021-05-15 11:00:00,25290.0,UK,3170,13080,0
2021-05-15 11:30:00,25404.0,UK,3470,13080,0
2021-05-15 12:00:00,25325.0,UK,3960,13080,0
2021-05-15 12:30:00,25129.0,UK,4030,13080,0
2021-05-15 13:00:00,24463.0,UK,3930,13080,0
2021-05-15 13:30:00,24163.0,UK,3790,13080,0
2021-05-15 14:00:00,24037.0,UK,3630,13080,0
2021-05-15 14:30:00,23844.0,UK,3920,13080,0
2021-05-15 15:00:00,23705.0,UK,3930,13080,0
2021-05-15 15:30:00,23555.0,UK,3690,13080,0
2021-05-15 16:00:00,24111.0,UK,3300,13080,0
2021-05-15 16:30:00,25251.0,UK,2970,13080,0
2021-05-15 17:00:00,25811.0,UK,2520,13080,0
2021-05-15 17:30:00,26047.0,UK,2200,13080,0
2021-05-15 18:00:00,26768.0,UK,1720,13080,0
2021-05-15 18:30:00,26763.0,UK,1280,13080,0
2021-05-15 19:00:00,26740.0,UK,795,13080,0
2021-05-15 19:30:00,26685.0,UK,414,13080,0
2021-05-15 20:00:00,26255.0,UK,128,13080,0
2021-05-15 20:30:00,26209.0,UK,12,13080,0
2021-05-15 21:00:00,25991.0,UK,2,13080,0
2021-05-15 21:30:00,25618.0,UK,1,13080,0
2021-05-15 22:00:00,24674.0,UK,0,13080,0
2021-05-15 22:30:00,23449.0,UK,0,13080,0
2021-05-15 23:00:00,22275.0,UK,0,13080,0
2021-05-15 23:30:00,20998.0,UK,0,13080,0
2021-05-16 00:00:00,20031.0,UK,0,13080,0
2021-05-16 00:30:00,19523.0,UK,0,13080,0
2021-05-16 01:00:00,19375.0,UK,0,13080,0
2021-05-16 01:30:00,19639.0,UK,0,13080,0
2021-05-16 02:00:00,19475.0,UK,0,13080,0
2021-05-16 02:30:00,19026.0,UK,0,13080,0
2021-05-16 03:00:00,18638.0,UK,0,13080,0
2021-05-16 03:30:00,18349.0,UK,0,13080,0
2021-05-16 04:00:00,18150.0,UK,0,13080,0
2021-05-16 04:30:00,17829.0,UK,0,13080,0
2021-05-16 05:00:00,17750.0,UK,9,13080,0
2021-05-16 05:30:00,17760.0,UK,149,13080,0
2021-05-16 06:00:00,18343.0,UK,501,13080,0
2021-05-16 06:30:00,18629.0,UK,1000,13080,0
2021-05-16 07:00:00,19238.0,UK,1460,13080,0
2021-05-16 07:30:00,19712.0,UK,1980,13080,0
2021-05-16 08:00:00,20595.0,UK,2640,13080,0
2021-05-16 08:30:00,21325.0,UK,3350,13080,0
2021-05-16 09:00:00,22000.0,UK,3880,13080,0
2021-05-16 09:30:00,22490.0,UK,4190,13080,0
2021-05-16 10:00:00,22900.0,UK,4440,13080,0
2021-05-16 10:30:00,23154.0,UK,5150,13080,0
2021-05-16 11:00:00,23420.0,UK,5780,13080,0
2021-05-16 11:30:00,23485.0,UK,6050,13080,0
2021-05-16 12:00:00,23838.0,UK,5860,13080,0
2021-05-16 12:30:00,23976.0,UK,5780,13080,0
2021-05-16 13:00:00,23682.0,UK,5690,13080,0
2021-05-16 13:30:00,23437.0,UK,5700,13080,0
2021-05-16 14:00:00,23463.0,UK,5080,13080,0
2021-05-16 14:30:00,23429.0,UK,4130,13080,0
2021-05-16 15:00:00,23693.0,UK,4290,13080,0
2021-05-16 15:30:00,24224.0,UK,3690,13080,0
2021-05-16 16:00:00,25152.0,UK,3370,13080,0
2021-05-16 16:30:00,26136.0,UK,3290,13080,0
2021-05-16 17:00:00,27203.0,UK,2690,13080,0
2021-05-16 17:30:00,27798.0,UK,1930,13080,0
2021-05-16 18:00:00,27956.0,UK,1160,13080,0
2021-05-16 18:30:00,28142.0,UK,826,13080,0
2021-05-16 19:00:00,27987.0,UK,527,13080,0
2021-05-16 19:30:00,27919.0,UK,303,13080,0
2021-05-16 20:00:00,27649.0,UK,100,13080,0
2021-05-16 20:30:00,27183.0,UK,16,13080,0
2021-05-16 21:00:00,27028.0,UK,1,13080,0
2021-05-16 21:30:00,26201.0,UK,1,13080,0
2021-05-16 22:00:00,24944.0,UK,0,13080,0
2021-05-16 22:30:00,23289.0,UK,0,13080,0
2021-05-16 23:00:00,21783.0,UK,0,13080,0
2021-05-16 23:30:00,20587.0,UK,0,13080,0
2021-05-17 00:00:00,19676.0,UK,0,13080,0
2021-05-17 00:30:00,19306.0,UK,0,13080,0
2021-05-17 01:00:00,19345.0,UK,0,13080,0
2021-05-17 01:30:00,19679.0,UK,0,13080,0
2021-05-17 02:00:00,19532.0,UK,0,13080,0
2021-05-17 02:30:00,19159.0,UK,0,13080,0
2021-05-17 03:00:00,18819.0,UK,0,13080,0
2021-05-17 03:30:00,18661.0,UK,0,13080,0
2021-05-17 04:00:00,18572.0,UK,0,13080,0
2021-05-17 04:30:00,18714.0,UK,0,13080,0
2021-05-17 05:00:00,19065.0,UK,1,13080,0
2021-05-17 05:30:00,19899.0,UK,59,13080,0
2021-05-17 06:00:00,22006.0,UK,290,13080,0
2021-05-17 06:30:00,23843.0,UK,566,13080,0
2021-05-17 07:00:00,26338.0,UK,992,13080,0
2021-05-17 07:30:00,27454.0,UK,1420,13080,0
2021-05-17 08:00:00,28028.0,UK,1880,13080,0
2021-05-17 08:30:00,28162.0,UK,2290,13080,0
2021-05-17 09:00:00,28467.0,UK,2830,13080,0
2021-05-17 09:30:00,28217.0,UK,3070,13080,0
2021-05-17 10:00:00,27803.0,UK,3430,13080,0
2021-05-17 10:30:00,27618.0,UK,3830,13080,0
2021-05-17 11:00:00,27690.0,UK,4410,13080,0
2021-05-17 11:30:00,27562.0,UK,4960,13080,0
2021-05-17 12:00:00,27658.0,UK,5390,13080,0
2021-05-17 12:30:00,27276.0,UK,4810,13080,0
2021-05-17 13:00:00,27415.0,UK,4730,13080,0
2021-05-17 13:30:00,26803.0,UK,5360,13080,0
2021-05-17 14:00:00,26468.0,UK,4780,13080,0
2021-05-17 14:30:00,26044.0,UK,5430,13080,0
2021-05-17 15:00:00,26195.0,UK,4940,13080,0
2021-05-17 15:30:00,26907.0,UK,4320,13080,0
2021-05-17 16:00:00,27515.0,UK,3800,13080,0
2021-05-17 16:30:00,28388.0,UK,3190,13080,0
2021-05-17 17:00:00,29096.0,UK,2800,13080,0
2021-05-17 17:30:00,29537.0,UK,2660,13080,0
2021-05-17 18:00:00,29793.0,UK,2180,13080,0
2021-05-17 18:30:00,29908.0,UK,1540,13080,0
2021-05-17 19:00:00,29992.0,UK,988,13080,0
2021-05-17 19:30:00,29847.0,UK,636,13080,0
2021-05-17 20:00:00,29502.0,UK,225,13080,0
2021-05-17 20:30:00,28930.0,UK,27,13080,0
2021-05-17 21:00:00,28400.0,UK,1,13080,0
2021-05-17 21:30:00,27308.0,UK,1,13080,0
